URL,Date,Section,Author,Title,Subtitle
https://www.nytimes.com/2023/11/03/world/middleeast/israel-hamas-blinken-gaza.html?searchResultPosition=209,"Nov. 3, 2023",MIDDLE EAST,By Adam Entous and Thomas Fuller,Blinken Urges ‘Pauses’ in Fighting to Deliver Aid for Gaza Civilians,"Prime Minister Benjamin Netanyahu of Israel appeared to rebuff the Biden administration’s request, saying that any cease-fire would be contingent on the release of Israeli hostages taken by Hamas."
https://www.nytimes.com/2023/11/03/briefing/us-job-growth-israel-hamas-war.html?searchResultPosition=210,"Nov. 3, 2023",BRIEFING,By Matthew Cullen,U.S. Job Growth Slows,"Also, Eric Adams’s campaign faces corruption questions. Here’s the latest at the end of Friday."
https://www.nytimes.com/2023/11/03/business/media/new-york-times-writer-resign-israel-gaza-war.html?searchResultPosition=211,"Nov. 3, 2023",MEDIA,By Katie Robertson,New York Times Writer Resigns After Signing Letter Protesting the Israel-Gaza War,"The writer, Jazmine Hughes, who has won awards for her work, had signed another letter of protest this year."
https://www.nytimes.com/2023/11/03/world/middleeast/mohammed-abu-hatab-reporter-killed-gaza.html?searchResultPosition=212,"Nov. 3, 2023",MIDDLE EAST,By Gaya Gupta,Palestinian TV Reporter and 11 Family Members Killed in Gaza,"Mohammed Abu Hatab is the latest journalist to die while covering the Israel-Hamas war, which has killed more media workers than any other conflict in the area since 1992."
https://www.nytimes.com/2023/11/03/world/middleeast/hamas-gaza-evacuees-rafah-crossing.html?searchResultPosition=213,"Nov. 3, 2023",MIDDLE EAST,By Michael D. Shear,"Hamas put wounded fighters on departure lists, delaying efforts to evacuate foreigners, a U.S. official says.","People holding dual, U.S. or other foreign citizenship had been unable to cross the Gaza border into Egypt for weeks."
https://www.nytimes.com/2023/11/03/world/middleeast/israel-bomb-jabaliya.html?searchResultPosition=214,"Nov. 3, 2023",MIDDLE EAST,"By Christoph Koettl, Ainara Tiefenthäler, Haley Willis and Alexander Cardia","Israel Used 2,000-Pound Bombs in Strike on Jabaliya, Analysis Shows",Impact craters from the Oct. 31 strike on the densely packed Gaza neighborhood are approximately 40 feet wide. Israel said it was aiming at underground Hamas targets.
https://www.nytimes.com/2023/11/03/world/middleeast/rashida-tlaib-biden-israel-palestinians.html?searchResultPosition=215,"Nov. 3, 2023",MIDDLE EAST,By Kayla Guo,Rashida Tlaib Posts Video Accusing Biden of Supporting ‘Genocide’,"Representative Tlaib has been on the leading edge of a group of Democrats critical of the president’s embrace of Israel, but the accusation marks an extraordinary broadside from a lawmaker of his own party."
https://www.nytimes.com/live/2023/11/04/world/israel-hamas-war-news-gaza/blinken-jordan-to-meet-with-regional-officials-in-jordan?searchResultPosition=216,"Nov. 4, 2023",MIDDLE EAST,By Adam Entous and Thomas Fuller,Blinken gets pushback from Arab partners after talks in Jordan.,
https://www.nytimes.com/2023/11/04/briefing/rothko-in-pain-and-glory.html?searchResultPosition=217,"Nov. 4, 2023",BRIEFING,By Lyna Bentahar,"Rothko, in Pain and Glory","An illuminating new museum retrospective. Plus, a new podcast for kids and the latest from the Middle East."
https://www.nytimes.com/2023/11/04/opinion/letters/college-students-ethics-morality.html?searchResultPosition=218,"Nov. 4, 2023",LETTERS,,Do Today’s Students Lack Ethics?,Readers react to an essay by Ezekiel J. Emanuel lamenting that some students have “moral blinders.”
https://www.nytimes.com/2023/11/04/opinion/sunday/palestinians-west-bank-israel.html?searchResultPosition=219,"Nov. 4, 2023",SUNDAY OPINION,By Nicholas Kristof and William Keo,Losing Hope in the West Bank,"Forty-one years after I befriended two Palestinian university students, I met up with them again to talk about their lives."
https://www.nytimes.com/2023/11/04/opinion/sunday/israel-palestine-speech-debate.html?searchResultPosition=220,"Nov. 4, 2023",SUNDAY OPINION,By Michelle Goldberg,"When It Comes to Israel, Who Decides What You Can and Can’t Say?",Why both sides feel victimized by the campus debate over the war in Gaza.
https://www.nytimes.com/2023/11/04/opinion/sunday/liberal-universities-republicans.html?searchResultPosition=221,"Nov. 4, 2023",SUNDAY OPINION,By Ross Douthat,Why Liberal Academia Needs Republican Friends,"Universities should use the levers of politics and money to rescue the humanities, not destroy them."
https://www.nytimes.com/live/2023/11/04/world/israel-hamas-war-news-gaza/strikes-continue-to-pound-gaza-where-officials-say-hospitals-and-a-school-were-hit?searchResultPosition=222,"Nov. 4, 2023",MIDDLE EAST,By Karen Zraick,"Strikes continue to pound Gaza, where officials say hospitals and a school were hit.",
https://www.nytimes.com/live/2023/11/04/world/israel-hamas-war-news-gaza/turkey-recalls-its-israel-ambassador-over-the-war?searchResultPosition=223,"Nov. 4, 2023",MIDDLE EAST,By Safak Timur,Turkey recalls its Israel ambassador over the war.,
https://www.nytimes.com/live/2023/11/04/world/israel-hamas-war-news-gaza/hamas-blocks-departures-to-egypt-calling-for-safe-passage-for-wounded-to-the-border?searchResultPosition=224,"Nov. 4, 2023",MIDDLE EAST,By Raja Abdulrahim and Ameera Harouda,"Hamas blocks departures to Egypt, calling for safe passage for the wounded.",
https://www.nytimes.com/2023/11/04/world/europe/zelensky-rebuke-general-zaluzhny.html?searchResultPosition=225,"Nov. 4, 2023",EUROPE,"By Andrew E. Kramer, Maria Varenikova and Constant Méheut",Zelensky Rebuke of Top General Signals Rift in Ukrainian Leadership,The presidential office said Gen. Valery Zaluzhny’s declaration that the war is at a stalemate was helpful to the Russians.
https://www.nytimes.com/2023/11/04/us/protests-israels-gaza.html?searchResultPosition=226,"Nov. 4, 2023",U.S.,By The New York Times,A Snapshot of Support for Palestinians Across America,"Marches in Washington, D.C., Ohio, Utah and California, with tens of thousands of protesters, reflect the many different groups calling for a cease-fire and lifting of the siege in Gaza."
https://www.nytimes.com/live/2023/11/04/world/israel-hamas-war-news-gaza/israels-attacks-in-gaza-are-reopening-old-wounds-in-beirut?searchResultPosition=227,"Nov. 4, 2023",MIDDLE EAST,By Euan Ward,Israel’s attacks in Gaza are reopening old wounds in Beirut.,
https://www.nytimes.com/live/2023/11/04/world/israel-hamas-war-news-gaza/the-pentagon-has-restricted-support-for-congressional-travel-to-israel?searchResultPosition=228,"Nov. 4, 2023",MIDDLE EAST,By Charlie Savage and Kayla Guo,The Pentagon has restricted support for congressional travel to Israel.,
https://www.nytimes.com/2023/11/04/us/politics/israel-gaza-deaths-bombs.html?searchResultPosition=229,"Nov. 4, 2023",POLITICS,"By Adam Entous, Eric Schmitt and Julian E. Barnes",U.S. Officials Outline Steps to Israel to Reduce Civilian Casualties,"The measures include using smaller bombs against Hamas, U.S. officials said."
https://www.nytimes.com/live/2023/11/04/world/israel-hamas-war-news-gaza/journalists-get-a-glimpse-inside-israels-invasion-of-gaza?searchResultPosition=230,"Nov. 4, 2023",MIDDLE EAST,By Ronen Bergman,Journalists get a glimpse inside Israel’s invasion as battles go on.,The Israeli military brought a small group of international journalists into northern Gaza on Saturday to witness the extent of its advance.
https://www.nytimes.com/live/2023/11/04/world/israel-hamas-war-news-gaza/france-said-it-would-send-two-military-flights-with-aid-to-gaza-as-desperation-set-in?searchResultPosition=231,"Nov. 4, 2023",MIDDLE EAST,By Gaya Gupta and Catherine Porter,France says it will send two military flights with aid for Gaza.,
https://www.nytimes.com/2023/11/04/world/middleeast/blinken-arab-ministers-gaza-airstrikes.html?searchResultPosition=232,"Nov. 4, 2023",MIDDLE EAST,By Adam Entous and Thomas Fuller,Blinken Meets Arab Ministers in Bid to Calm Outrage Over Gaza Airstrikes,"A missile attack on an ambulance convoy has drawn severe criticism, including from the U.N., but Israel says it was transporting Hamas fighters."
https://www.nytimes.com/2023/11/04/us/politics/obama-israel-palestine.html?searchResultPosition=233,"Nov. 4, 2023",POLITICS,By Lisa Lerer,Obama Urges Americans to Take in ‘Whole Truth’ of Israel-Gaza War,The former president said everyone was “complicit to some degree” in the current bloodshed and acknowledged the points of view on both sides of the conflict.
https://www.nytimes.com/live/2023/11/04/world/israel-hamas-war-news-gaza/thousands-protest-in-tel-aviv-demanding-the-israeli-government-do-more-to-bring-home-the-hostages-held-in-gaza?searchResultPosition=234,"Nov. 4, 2023",MIDDLE EAST,By Adam Sella,Israeli protesters demand the government do more to bring hostages home.,
https://www.nytimes.com/2023/11/05/world/middleeast/tens-of-thousands-rallied-in-the-us-in-support-of-palestinians.html?searchResultPosition=235,"Nov. 5, 2023",MIDDLE EAST,By The New York Times,Tens of thousands rallied in the U.S. in support of Palestinians.,
https://www.nytimes.com/2023/11/05/nyregion/how-a-century-old-jewish-fire-brigade-processes-grief-over-the-war.html?searchResultPosition=236,"Nov. 5, 2023",NEW YORK,By Alyson Krueger,How a Century-Old Jewish Fire Brigade Processes Grief Over the War,The Ner Tamid Society within the New York Fire Department is growing for the first time in decades. Members say its purpose has taken on new urgency.
https://www.nytimes.com/2023/11/05/us/politics/israel-hamas-war-palestinians-conversation.html?searchResultPosition=237,"Nov. 5, 2023",POLITICS,By Jennifer Medina,"Across the Echo Chamber, a Quiet Conversation About War and Race","When two acquaintances in Atlanta sat down to find common ground on the Israel-Hamas war, they found themselves in a painful conversation about race, power and whose suffering is recognized."
https://www.nytimes.com/live/2023/11/05/world/israel-hamas-war-gaza-news/israel-gives-gazans-a-four-hour-window-to-move-south?searchResultPosition=238,"Nov. 5, 2023",MIDDLE EAST,By Vivek Shankar,Israel gave Gazans another four-hour window to move south.,
https://www.nytimes.com/2023/11/05/us/politics/biden-trump-2024-poll.html?searchResultPosition=239,"Nov. 5, 2023",POLITICS,By Shane Goldmacher,"Trump Leads in 5 Critical States as Voters Blast Biden, Times/Siena Poll Finds","Voters in battleground states said they trusted Donald J. Trump over President Biden on the economy, foreign policy and immigration, as Mr. Biden’s multiracial base shows signs of fraying."
https://www.nytimes.com/2023/11/05/world/asia/thailand-hostages-hamas-israel.html?searchResultPosition=240,"Nov. 5, 2023",ASIA PACIFIC,"By Hannah Beech, Muktita Suhartono and Ryn Jirenuwat","Among Hamas Hostages: More Than 20 Thais, Half a World From Home","Dozens of farm workers from Thailand were kidnapped or killed in the raids on Israel, and relatives want answers. “We have nothing to do with their war,” one said."
https://www.nytimes.com/live/2023/11/05/world/israel-hamas-war-gaza-news/blinken-makes-an-unannounced-stop-in-the-west-bank?searchResultPosition=241,"Nov. 5, 2023",MIDDLE EAST,By Adam Entous,"Blinken and Abbas discussed efforts to restore calm in the West Bank, the U.S. says.",
https://www.nytimes.com/2023/11/05/briefing/trump-biden-poll.html?searchResultPosition=242,"Nov. 5, 2023",BRIEFING,By Nate Cohn,Trump Now Leads Biden,An analysis of a new set of New York Times / Siena College polls.
https://www.nytimes.com/2023/11/05/world/middleeast/israel-egypt-gaza.html?searchResultPosition=243,"Nov. 5, 2023",MIDDLE EAST,By Patrick Kingsley,Israel Quietly Pushed for Egypt to Admit Large Numbers of Gazans,"The Israeli government has not publicly called for large numbers of Gazans to move to Egypt. But in private, diplomats say, it has pushed for just that — augmenting Palestinian fears of a permanent expulsion."
https://www.nytimes.com/2023/11/05/world/middleeast/amichay-eliyahu-israel-minister-nuclear-bomb-gaza.html?searchResultPosition=244,"Nov. 5, 2023",MIDDLE EAST,By Isabel Kershner,Netanyahu Suspends Israeli Minister Who Said Dropping a Nuclear Bomb on Gaza Was an Option,"The prime minister’s swift move appeared to reflect his concerns with his waning popularity among voters, and with international criticism of Israel’s attacks on Gaza."
https://www.nytimes.com/2023/11/05/opinion/israel-palestinians-hostage-silence.html?searchResultPosition=245,"Nov. 5, 2023",OPINION,By Alana Zeitchik,Six Members of My Family Are Hostages in Gaza. Does Anyone Care?,It seems the left has a hard time holding space for both Jewish and Palestinian civilians.
https://www.nytimes.com/2023/11/05/world/middleeast/gaza-explosion-al-maghazi-camp.html?searchResultPosition=246,"Nov. 5, 2023",MIDDLE EAST,By Hiba Yazbek and Samar Abu Elouf,Explosion Gazans Say Was Airstrike Leaves Many Casualties in Dense Neighborhood,"Dozens were taken to nearby Al-Aqsa Martyrs Hospital, where a photographer for The New York Times saw the injured crowding the hallways and the lifeless being prepared for burial."
https://www.nytimes.com/2023/11/05/world/europe/russia-ukraine-war-soldiers.html?searchResultPosition=247,"Nov. 5, 2023",EUROPE,By Matthew Mpoke Bigg and Maria Varenikova,"Russian Strike on Soldiers at Ceremony Was a Crime, Zelensky Says","Troops were killed as they gathered in a southern village for a military commemoration, officials said."
https://www.nytimes.com/2023/11/05/nyregion/israeli-runner-nyc-marathon.html?searchResultPosition=248,"Nov. 5, 2023",NEW YORK,By Nadav Gavrielov,An Israeli runner mourns members of his run club.,Yaniv Zaguri skipped a run with his club on Oct. 7 because he was tired from training for the marathon. Two members who went were killed by Hamas.
https://www.nytimes.com/live/2023/11/05/world/israel-hamas-war-gaza-news/blinken-makes-a-surprise-visit-to-baghdad-during-mideast-trip?searchResultPosition=249,"Nov. 5, 2023",MIDDLE EAST,By Adam Entous,Blinken makes a surprise visit to Baghdad during Mideast trip.,
https://www.nytimes.com/live/2023/11/05/world/israel-hamas-war-gaza-news/us-says-more-than-300-americans-have-been-able-to-leave-gaza?searchResultPosition=250,"Nov. 5, 2023",MIDDLE EAST,By Erica L. Green,The U.S. says more than 300 Americans have been able to leave Gaza.,
https://www.nytimes.com/live/2023/11/05/world/israel-hamas-war-gaza-news/blinkens-meeting-with-palestinian-leader-was-his-second-since-the-crisis-erupted?searchResultPosition=251,"Nov. 5, 2023",MIDDLE EAST,By Adam Entous,Blinken’s meeting with Abbas was their second since the war began.,
